S.No,Date,Open,High,Low,Close,Volume
1,28-06-2021,393.98,396.22,388.36,390.37,293.71
2,29-06-2021,391.05,392.38,384.7,385.57,222.76
3,30-06-2021,386.94,388.68,382.64,383.46,183.38
4,01-07-2021,384.47,387.58,381.59,384.56,161.61
5,02-07-2021,384.47,389.13,383.28,388.22,164.24
6,05-07-2021,390.14,397.46,388.08,395.77,164.84
7,06-07-2021,394.9,399.29,391.69,393.11,201.95
8,07-07-2021,392.75,397,391.1,395.95,144.74
9,08-07-2021,395.9,398.28,386.11,388.26,214.33
10,09-07-2021,388.77,391.05,385.15,387.62,168.44
11,12-07-2021,390.14,393.57,388.4,391.01,128.87
12,13-07-2021,393.34,394.99,391.79,392.52,128.31
13,14-07-2021,392.43,395.45,390.05,394.3,127.67
14,15-07-2021,395.81,396.04,393.02,394.9,110.31
15,16-07-2021,395.17,395.63,391.01,393.34,87.14
16,19-07-2021,387.3,392.84,383.14,391.42,144.27
17,20-07-2021,390.6,390.6,383.19,385.02,146.23
18,22-07-2021,389.27,390.32,385.02,386.07,118
19,23-07-2021,386.85,393.3,383.74,392.34,177.05
20,26-07-2021,391.33,391.33,386.3,387.21,140.38
21,27-07-2021,387.99,396.31,387.85,393.3,241.2
22,28-07-2021,393.34,393.8,385.15,389.22,176.37
23,29-07-2021,389.68,405.78,389.22,403.91,352.64
24,30-07-2021,403.86,406.51,393.98,394.99,351.97
25,02-08-2021,397.69,399.47,394.99,397.82,169.26
26,03-08-2021,397.87,409.72,396.63,408.43,409.23
27,04-08-2021,410.4,427.6,403.86,417.99,1297.61
28,05-08-2021,421.7,423.07,401.03,404.18,585.96
29,06-08-2021,405.87,408.89,397,398.51,382.36
30,09-08-2021,400.57,404.14,394.26,396.45,221.96
31,10-08-2021,397.37,399.2,385.75,390.09,277.94
32,11-08-2021,393.16,395.99,387.08,391.56,238.28
33,12-08-2021,393.34,393.75,388.77,390.73,168.47
34,13-08-2021,391.15,395.4,388.77,394.44,209.09
35,16-08-2021,393.34,397,387.85,388.63,176.09
36,17-08-2021,388.63,389.55,379.85,385.57,229.58
37,18-08-2021,386.16,388.17,382.36,383.92,176.69
38,20-08-2021,379.62,381.77,370.61,372.03,255.42
39,23-08-2021,376.05,377.79,367.04,374.59,265.6
40,24-08-2021,374.59,383.05,373.4,382,190.12
41,25-08-2021,383.28,385.38,378.98,380.76,164.11
42,26-08-2021,379.16,380.35,375.05,375.73,158.98
43,27-08-2021,375.37,379.03,372.76,377.29,150.91
44,30-08-2021,379.07,387.21,378.25,386.66,203.09
45,31-08-2021,387.72,390.6,383,389.73,262.62
46,01-09-2021,391.05,395.67,388.9,393.25,187.77
47,02-09-2021,394.62,396.54,391.28,393.11,143.73
48,03-09-2021,394.48,397.27,391.69,394.62,142.34
49,06-09-2021,395.17,396.86,393.39,394.3,106.94
50,07-09-2021,394.3,394.9,388.86,392.52,149.29
51,08-09-2021,392.43,398.28,390.92,394.58,228.17
52,09-09-2021,393.57,396.82,393.34,395.45,96.62
53,13-09-2021,393.43,396.82,392.24,395.95,95.68
54,14-09-2021,397.92,399.52,395.4,396.09,99.82
55,15-09-2021,396.09,407.06,394.67,406.01,221.82
56,16-09-2021,406.93,426.36,405,424.17,426.37
57,17-09-2021,428.1,431.67,411.96,415.39,415.29
58,20-09-2021,411.09,414.84,398.51,400.16,183.77
59,21-09-2021,402.63,403.72,395.77,401.39,172.8
60,22-09-2021,401.48,405.05,398.92,401.44,143.21
61,23-09-2021,404.68,412.69,404.36,411.45,205.17
62,24-09-2021,412.64,413.37,402.49,403.17,107.31
63,27-09-2021,406.97,412.14,404.55,408.53,117.47
64,28-09-2021,410.9,416.94,402.12,406.97,192.41
65,29-09-2021,404.18,422.89,401.67,420.78,386.36
66,30-09-2021,420.74,425.27,412.92,414.38,265.3
67,01-10-2021,410.26,416.71,405.96,413.15,147.77
68,04-10-2021,415.11,424.81,413.1,423.67,162.47
69,05-10-2021,422.61,429.02,419.59,425.08,164.88
70,06-10-2021,425.36,430.85,414.98,418.22,190.57
71,07-10-2021,422.7,424.44,418.13,418.86,99.85
72,08-10-2021,422.52,424.44,415.52,418.95,165.21
73,11-10-2021,420.78,434.46,419.55,429.25,206.87
74,12-10-2021,429.93,443.1,428.19,441.82,337.64
75,13-10-2021,444.7,444.7,437.25,440.63,176.39
76,14-10-2021,440.91,451.79,440.91,448.77,234.32
77,18-10-2021,451.89,458.29,449.78,455.5,200.84
78,19-10-2021,457.69,461.22,442.05,446.58,206.45
79,20-10-2021,447.13,464.23,441.91,457.28,340.81
80,21-10-2021,461.86,463.32,449.83,460.07,208.08
81,22-10-2021,461.58,465.33,457.37,460.07,240.8
82,25-10-2021,463.32,471.51,455.41,463.32,356.19
83,26-10-2021,464.33,474.02,464.33,468.85,211.07
84,27-10-2021,469.91,481.93,469.04,474.89,294.63
85,28-10-2021,475.3,476.17,455.18,458.61,281.4
86,29-10-2021,458.75,468.95,446.76,459.34,313.56
87,01-11-2021,465.15,472.88,458.29,471.74,206.8
88,02-11-2021,470.91,480.24,468.4,477.22,267.98
89,03-11-2021,479.33,496.07,471.28,482.67,807.76
90,04-11-2021,486.19,490.21,483.03,485.23,97.96
91,08-11-2021,488.89,488.89,472.42,478.64,368.02
92,09-11-2021,481.39,486.65,477.68,484.04,254.52
93,10-11-2021,480.75,483.44,477.04,479.69,158.06
94,11-11-2021,478.28,478.28,463.87,466.16,230.87
95,12-11-2021,468.35,469.27,459.84,467.76,198.36
96,15-11-2021,468.72,471.92,462.4,463.37,133.28
97,16-11-2021,464.14,464.14,451.43,452.89,195.53
98,17-11-2021,451.75,462.31,449.14,455.68,204.88
99,18-11-2021,456.55,463.05,450.33,460.85,224.71
100,22-11-2021,462.86,462.86,436.79,444.93,288
101,23-11-2021,443.88,453.17,439.08,451.02,200
102,24-11-2021,453.53,457.37,447.36,451.11,139.64
103,25-11-2021,448.23,453.21,444.84,448.73,128.94
104,26-11-2021,444.8,446.31,427.28,430.39,263.06
105,29-11-2021,429.93,437.02,415.57,425.45,224.07
106,30-11-2021,428.1,436.56,418.95,421.29,230.27
107,01-12-2021,424.85,436.56,424.44,434.78,171.57
108,02-12-2021,434.05,437.39,430.8,436.33,129.63
109,03-12-2021,435.19,440.45,429.98,432.81,166.54
110,06-12-2021,432.81,436.33,424.26,425.63,143.53
111,07-12-2021,429.2,438.8,429.2,436.06,136.45
112,08-12-2021,439.9,450.42,439.31,449.64,203.98
113,09-12-2021,450.33,451.43,444.66,446.99,125.61
114,10-12-2021,446.85,453.67,443.1,452.53,132.61
115,13-12-2021,455.32,457.79,444.89,446.21,140.48
116,14-12-2021,444.57,448.55,440.73,446.9,116.42
117,15-12-2021,448.23,449.14,442.28,443.47,86.4
118,16-12-2021,446.72,448.73,437.48,440.13,111.08
119,17-12-2021,439.12,440.36,426.73,427.92,126.49
120,20-12-2021,419.87,424.44,405.23,410.9,223.36
121,21-12-2021,418.09,419.18,406.61,407.98,166.17
122,22-12-2021,411.64,418.31,410.72,416.99,131.03
123,23-12-2021,421.7,425.36,418.73,422.43,144.71
124,24-12-2021,423.16,424.08,413.65,417.99,132.21
125,27-12-2021,415.02,421.24,412.14,419,88.56
126,28-12-2021,421.88,423.44,419.91,421.88,88.32
127,29-12-2021,421.7,422.75,412.92,415.66,117.57
128,30-12-2021,414.15,416.12,410.26,413.19,288.79
129,31-12-2021,415.52,422.06,414.47,421.2,100.06
130,03-01-2022,422.61,431.76,420.88,430.66,131.25
131,04-01-2022,432.22,443.38,430.89,442.28,232.97
132,05-01-2022,440.82,452.8,438.3,450.42,246.94
133,06-01-2022,446.12,452.25,444.02,449.78,181.91
134,07-01-2022,451.38,459.16,447.72,449.37,227.46
135,10-01-2022,451.29,461.9,450.51,460.71,158.32
136,11-01-2022,460.12,464.51,456.69,462.82,161.08
137,12-01-2022,466.43,469.72,465.15,466.75,144.9
138,13-01-2022,466.52,469.13,463.78,467.76,104.51
139,14-01-2022,465.61,466.84,462.08,465.01,87.25
140,17-01-2022,464.69,474.66,464.28,470.18,174.22
141,18-01-2022,470.18,473.34,461.95,463.59,125.93
142,19-01-2022,461.95,473.52,457.65,471.83,160.79
143,20-01-2022,472.01,474.89,464.69,467.8,177.25
