S.No,Date,Open,High,Low,Close,Volume
1,28-06-2021,2246.58,2260.24,2234.84,2255.84,6.95
2,29-06-2021,2251.07,2290.04,2241.9,2285.5,13.54
3,30-06-2021,2285.5,2296.92,2258.41,2266.02,14.47
4,01-07-2021,2277.66,2277.66,2258.41,2272.16,7.35
5,02-07-2021,2272.16,2285.64,2248.32,2280.69,8.6
6,05-07-2021,2291.41,2304.62,2278.62,2291.46,7.62
7,06-07-2021,2283.16,2290.45,2263.91,2267.12,4.62
8,07-07-2021,2253.82,2283.9,2242.68,2275.51,6.23
9,08-07-2021,2257.67,2264.59,2235.89,2244.24,11.14
10,09-07-2021,2237.32,2259.78,2235.89,2247.81,5.38
11,12-07-2021,2249.24,2255.56,2228.15,2241.12,5.44
12,13-07-2021,2251.07,2251.57,2228.15,2234.29,9.94
13,14-07-2021,2237.13,2238.55,2208.89,2214.25,13.78
14,15-07-2021,2223.56,2223.56,2201.56,2211.96,6.94
15,16-07-2021,2218.98,2228.15,2206.14,2216.59,5.45
16,19-07-2021,2200.68,2216.23,2199.26,2208.57,4.64
17,20-07-2021,2203.39,2255.65,2203.39,2232.64,10.61
18,22-07-2021,2246.49,2299.67,2178.17,2180.6,35.46
19,23-07-2021,2184.13,2193.07,2159.1,2162.22,15.18
20,26-07-2021,2161.44,2163.96,2143.79,2153.6,13.12
21,27-07-2021,2153.6,2163.46,2138.29,2147.82,16.57
22,28-07-2021,2154.79,2171.71,2148.46,2165.24,9.12
23,29-07-2021,2165.24,2174.41,2136.45,2140.81,10.13
24,30-07-2021,2145.62,2160.8,2125.45,2139.48,17.08
25,02-08-2021,2147.46,2157.91,2131.5,2139.02,12.3
26,03-08-2021,2136.45,2194.22,2132.88,2188.58,17.33
27,04-08-2021,2188.58,2195.82,2170.88,2179.64,15.89
28,05-08-2021,2192.39,2192.39,2158.46,2161.85,9.22
29,06-08-2021,2161.85,2182.99,2161.67,2174.51,14.33
30,09-08-2021,2181.8,2196.05,2177.58,2186.43,9.21
31,10-08-2021,2195.14,2195.14,2163.14,2183.95,10.61
32,11-08-2021,2191.47,2196.05,2165.98,2191.88,13.01
33,12-08-2021,2196.05,2213.02,2179.96,2193.58,12.26
34,13-08-2021,2201.56,2209.49,2189.64,2204.77,10.33
35,16-08-2021,2204.31,2234.43,2193.9,2224.84,11.46
36,17-08-2021,2230.9,2280.82,2229.11,2277.48,19.22
37,18-08-2021,2278.58,2292.33,2250.15,2279.54,15.46
38,20-08-2021,2283.16,2411.53,2270.33,2401.81,57.8
39,23-08-2021,2406.95,2450.82,2378.98,2415.34,21.63
40,24-08-2021,2415.2,2437.21,2393.19,2414.28,14.83
41,25-08-2021,2413.37,2444.96,2402.96,2425.29,17.47
42,26-08-2021,2412.45,2473.7,2412.45,2444.91,21.17
43,27-08-2021,2447.29,2466.55,2430.88,2455.5,11.76
44,30-08-2021,2468.02,2480.99,2449.68,2464.44,11.68
45,31-08-2021,2464.62,2510.06,2453.39,2497.82,25.36
46,01-09-2021,2516.98,2544.49,2489.47,2505.89,17.76
47,02-09-2021,2519.73,2576.58,2503.36,2568.37,19.46
48,03-09-2021,2569.43,2575.43,2527.07,2536.88,15.62
49,06-09-2021,2558.24,2590.33,2544.76,2549.62,14.45
50,07-09-2021,2556.96,2575.39,2539.9,2546.96,12.2
51,08-09-2021,2557.23,2576.58,2535.41,2568.24,9.47
52,09-09-2021,2550.91,2589.1,2550.91,2577.18,8.79
53,13-09-2021,2565.12,2588.0,2544.49,2554.9,13.41
54,14-09-2021,2569.25,2571.08,2522.53,2533.07,17.55
55,15-09-2021,2543.57,2553.66,2520.69,2544.9,13.62
56,16-09-2021,2523.4,2564.94,2523.4,2538.3,12.59
57,17-09-2021,2540.0,2551.82,2474.8,2496.12,30.95
58,20-09-2021,2494.06,2575.66,2484.93,2567.73,26.71
59,21-09-2021,2576.58,2621.79,2564.34,2578.83,22.77
60,22-09-2021,2592.99,2604.0,2543.57,2553.2,15.81
61,23-09-2021,2566.5,2583.64,2542.52,2551.18,10.54
62,24-09-2021,2540.0,2549.07,2504.51,2518.49,16.35
63,27-09-2021,2535.32,2535.32,2479.84,2484.43,14.66
64,28-09-2021,2498.64,2525.65,2484.8,2497.59,10.78
65,29-09-2021,2489.43,2516.48,2454.63,2462.24,15.04
66,30-09-2021,2462.24,2480.58,2459.17,2477.37,16.2
67,01-10-2021,2481.22,2486.72,2457.47,2479.43,9.56
68,04-10-2021,2475.72,2497.72,2457.1,2463.06,10.25
69,05-10-2021,2463.06,2489.43,2462.88,2483.65,5.63
70,06-10-2021,2470.26,2506.89,2453.71,2462.93,8.62
71,07-10-2021,2473.88,2479.62,2444.54,2447.66,10.83
72,08-10-2021,2448.67,2456.05,2407.32,2420.75,15.8
73,11-10-2021,2422.72,2444.08,2416.58,2425.38,10.86
74,12-10-2021,2406.95,2464.76,2406.95,2453.85,11.74
