Month_Number,Month,Year,Open,High,Low,Close,Volume
11,November,2024,963.532105263158,975.8668421052632,950.0973684210526,963.3726315789474,19.29421052631579
12,December,2024,965.6204761904761,974.6547619047619,952.1119047619047,961.7714285714286,31.040000000000003
1,January,2025,910.1086956521739,921.7782608695653,901.3473913043479,912.5447826086956,16.43130434782609
2,February,2025,956.5145,969.551,946.765,959.4145000000001,18.6495
3,March,2025,1019.1457894736842,1030.647894736842,1010.9873684210526,1022.2463157894737,17.146315789473682
4,April,2025,1012.2357894736842,1027.5536842105264,1000.1073684210527,1013.9721052631579,19.636315789473684
5,May,2025,996.3457142857142,1008.9638095238095,980.6128571428571,992.8166666666667,20.556666666666665
6,June,2025,996.7804761904762,1007.5161904761904,988.2171428571429,997.2061904761906,20.27095238095238
7,July,2025,1038.1652173913044,1047.1117391304347,1027.3891304347826,1037.1160869565217,15.367826086956521
8,August,2025,1057.1789473684212,1066.2368421052631,1045.9263157894736,1054.3842105263157,16.685263157894735
9,September,2025,1101.7181818181818,1114.7318181818182,1094.5636363636365,1105.5454545454545,15.67909090909091
10,October,2025,1163.357142857143,1174.5666666666668,1152.357142857143,1164.4809523809522,15.086666666666666
11,November,2025,1169.6315789473683,1178.342105263158,1153.3894736842105,1164.6421052631579,13.362105263157895
12,December,2025,1118.7454545454545,1128.1272727272726,1103.759090909091,1114.831818181818,20.339545454545455
1,January,2026,1186.1857142857143,1198.0333333333333,1173.2666666666667,1185.5380952380951,16.843809523809526
2,February,2026,1241.22,1253.23,1230.9299999999998,1243.725,12.5905
3,March,2026,1175.478947368421,1191.8736842105263,1156.1631578947367,1172.915789473684,19.353684210526318
4,April,2026,1220.9850000000001,1237.55,1208.035,1225.135,22.762
5,May,2026,1283.0,1293.0047619047618,1269.9619047619049,1280.5285714285715,17.853333333333335
6,June,2026,1275.7,1285.6499999999999,1261.6136363636363,1272.5681818181818,13.855454545454545
7,July,2026,1229.6,1231.9,1210.7,1216.2,16.35
