Month,Year,Open,High,Low,Close,Volume
January,2021,1137.2075,1149.1745,1120.7795,1134.8004999999998,103.3585
January,2022,1610.808,1626.8225,1593.405,1607.1685,70.811
January,2023,1360.3057142857142,1370.9719047619049,1346.0538095238096,1358.7004761904761,67.66380952380953
January,2024,1468.4314285714286,1483.2580952380952,1455.1519047619047,1469.2561904761906,78.96238095238095
January,2025,1799.7521739130436,1820.5852173913042,1781.963043478261,1799.896956521739,64.82565217391304
January,2026,1605.8642857142859,1615.9138095238097,1589.7652380952381,1604.2366666666667,65.16619047619048
February,2021,1109.0584999999999,1121.1645,1096.885,1106.178,67.9395
February,2022,1517.8690000000001,1534.8780000000002,1501.542,1519.307,64.4645
February,2023,1415.0095,1424.819,1400.4825,1411.9875,49.673500000000004
February,2024,1548.864761904762,1561.5609523809524,1533.7438095238094,1549.0152380952381,48.41571428571429
February,2025,1756.591,1769.366,1735.1455,1748.1919999999998,50.89149999999999
February,2026,1405.3485,1420.1145000000001,1374.8795,1390.2649999999999,172.56099999999998
March,2021,1160.6033333333332,1176.361904761905,1148.5561904761905,1162.5214285714287,81.33095238095238
March,2022,1606.955238095238,1628.1509523809523,1590.074761904762,1612.9033333333334,73.53333333333333
March,2023,1288.8528571428571,1296.4080952380953,1274.187619047619,1283.1142857142859,67.93761904761905
March,2024,1464.3477777777778,1475.4888888888888,1448.0916666666667,1459.201111111111,75.5
March,2025,1552.2494736842107,1568.731052631579,1533.6568421052632,1551.7973684210526,83.0521052631579
March,2026,1244.094210526316,1260.5436842105264,1229.0236842105264,1245.2905263157895,117.29526315789474
April,2021,1190.9994736842107,1202.3947368421052,1176.078947368421,1188.7563157894735,91.77631578947368
April,2022,1497.7136842105265,1507.7910526315789,1476.7721052631578,1488.2257894736842,89.84
April,2023,1179.0364705882353,1186.1623529411763,1163.6111764705881,1176.8282352941176,106.99705882352941
April,2024,1345.7040000000002,1356.2914999999998,1333.676,1342.266,92.7265
April,2025,1382.888947368421,1401.8968421052632,1365.3342105263157,1386.1026315789475,107.52684210526316
April,2026,1242.4145,1259.354,1228.1055000000001,1241.8135,148.3935
May,2021,1167.5305,1174.8854999999999,1157.809,1166.4450000000002,55.31699999999999
May,2022,1321.5809523809523,1336.2709523809524,1304.7719047619048,1318.805238095238,83.82809523809523
May,2023,1147.5727272727272,1155.986818181818,1139.8213636363637,1148.0136363636364,69.89045454545455
May,2024,1326.2109523809524,1336.7447619047618,1317.0057142857142,1326.732380952381,83.28380952380952
May,2025,1479.5047619047618,1495.01,1467.09,1482.1161904761907,70.02285714285715
May,2026,1140.2080952380952,1151.6042857142857,1128.3366666666666,1137.1780952380952,132.46619047619046
June,2021,1280.0031818181817,1291.134090909091,1270.895,1283.080909090909,66.95409090909091
June,2022,1299.1640909090909,1313.6481818181817,1284.8936363636365,1299.030909090909,63.247727272727275
June,2023,1175.2790476190476,1181.1519047619047,1167.7,1174.877619047619,59.668571428571425
