Month_Number,Month,Year,Open,High,Low,Close,Volume
1,January,2021,57.341499999999996,58.31,55.8645,56.94500000000001,2165.3450000000003
2,February,2021,57.810500000000005,59.193,56.7505,58.097,2356.575
3,March,2021,62.12666666666667,63.43142857142857,60.8652380952381,62.31571428571429,2000.8795238095238
4,April,2021,76.54473684210525,78.58368421052631,75.40473684210527,77.2,2655.392631578947
5,May,2021,95.12,96.9475,93.203,95.1535,2660.7195
6,June,2021,96.44681818181817,97.7790909090909,94.92863636363636,96.3559090909091,1337.4709090909091
7,July,2021,107.93999999999998,109.9847619047619,106.54809523809524,108.60333333333334,1133.682857142857
8,August,2021,123.17142857142856,124.91238095238094,120.86476190476189,122.86809523809524,1523.6104761904762
9,September,2021,118.9847619047619,120.36857142857141,116.78809523809525,118.23952380952382,997.3904761904762
10,October,2021,114.5445,116.23949999999999,112.497,114.226,820.6514999999999
11,November,2021,108.3525,109.3345,105.696,106.8615,947.8495
12,December,2021,97.65478260869565,98.82652173913044,96.3095652173913,97.48521739130435,573.9043478260869
1,January,2022,100.00800000000001,101.5155,98.18050000000001,99.8225,683.518
2,February,2022,101.3905,103.5395,99.8965,102.0745,944.588
3,March,2022,112.21523809523809,114.00666666666666,110.40285714285714,112.15095238095239,990.1585714285713
4,April,2022,113.43789473684211,114.8557894736842,111.71894736842104,112.9457894736842,625.3405263157895
5,May,2022,99.26,100.91095238095238,96.45809523809524,98.20333333333333,1016.4085714285715
6,June,2022,85.32909090909091,86.45545454545454,83.75500000000001,84.71818181818182,894.4931818181817
7,July,2022,83.21761904761904,84.64904761904762,82.1047619047619,83.59666666666666,909.3490476190477
8,August,2022,98.815,99.914,97.327,98.5945,671.4985
9,September,2022,95.40590909090908,96.43681818181818,93.89272727272727,94.77318181818181,656.7686363636363
10,October,2022,92.15473684210527,92.9321052631579,90.93315789473684,91.93,385.66368421052636
11,November,2022,95.71285714285715,96.77190476190476,94.76952380952382,95.85142857142857,441.69
12,December,2022,100.63272727272728,101.9740909090909,99.15727272727273,100.62227272727273,469.6454545454546
1,January,2023,108.70857142857143,109.90857142857142,107.33,108.64238095238096,532.2847619047619
2,February,2023,102.63050000000001,103.6415,100.989,101.96849999999999,485.60699999999997
3,March,2023,96.04380952380953,96.92333333333333,94.96761904761904,95.7995238095238,485.85761904761904
4,April,2023,96.89647058823529,97.65705882352941,96.17058823529412,96.97941176470589,288.61647058823525
5,May,2023,97.78545454545456,98.51318181818182,96.88954545454546,97.60954545454545,303.50636363636363
6,June,2023,101.81809523809522,102.70904761904761,101.03571428571429,101.93190476190478,338.1504761904762
7,July,2023,108.82666666666667,110.0952380952381,107.99238095238096,109.17095238095239,373.5995238095238
8,August,2023,111.78909090909092,112.48545454545454,110.56318181818182,111.49636363636364,314.41727272727275
9,September,2023,121.8115,123.09549999999999,120.09200000000001,121.38050000000001,427.3845
10,October,2023,116.9695,117.60799999999999,115.59949999999999,116.34049999999999,258.1895
11,November,2023,115.0115,115.9845,114.205,115.28299999999999,278.687
12,December,2023,124.84549999999999,126.1795,123.47999999999999,124.83250000000001,375.77799999999996
1,January,2024,126.99333333333334,128.05904761904762,124.94285714285715,126.31857142857143,394.2419047619048
2,February,2024,133.2995238095238,134.71380952380952,131.37047619047618,132.99333333333334,397.21571428571434
3,March,2024,140.89555555555555,143.2411111111111,138.41333333333333,141.01555555555558,765.7605555555556
4,April,2024,154.08350000000002,155.947,151.98399999999998,153.70999999999998,561.665
5,May,2024,158.52142857142857,160.20904761904762,156.0452380952381,158.1042857142857,482.0052380952381
6,June,2024,167.3394736842105,169.40315789473684,164.17631578947368,167.05684210526314,536.021052631579
7,July,2024,160.9790909090909,161.96681818181818,158.6381818181818,160.00454545454545,373.03681818181815
8,August,2024,147.38238095238097,148.38666666666666,144.96904761904761,146.4452380952381,507.87619047619046
9,September,2024,148.04619047619047,149.44761904761904,146.5504761904762,148.06619047619046,482.70285714285717
10,October,2024,150.00227272727273,151.6459090909091,147.52,149.1509090909091,404.6818181818182
11,November,2024,139.4778947368421,140.79473684210527,137.1184210526316,138.6678947368421,414.71736842105264
12,December,2024,139.06190476190477,140.20619047619047,137.35476190476192,138.7342857142857,294.7033333333333
1,January,2025,125.34739130434782,126.77,123.60565217391304,125.10391304347826,281.77304347826083
2,February,2025,129.077,131.04749999999999,127.0915,129.4785,301.1285
3,March,2025,144.84736842105264,146.89526315789476,143.57631578947368,145.5421052631579,406.3378947368421
4,April,2025,134.5221052631579,136.15052631578948,131.87263157894736,133.80473684210526,472.35526315789474
5,May,2025,147.0847619047619,149.33619047619047,146.0547619047619,147.8761904761905,354.47142857142853
6,June,2025,151.79380952380953,153.4042857142857,150.65190476190477,151.9738095238095,228.97619047619048
7,July,2025,158.23347826086956,159.75130434782608,156.76217391304348,158.1391304347826,227.4795652173913
8,August,2025,155.28315789473686,156.65842105263158,153.43157894736842,154.94,229.5021052631579
9,September,2025,165.0218181818182,166.7409090909091,163.84727272727272,165.42909090909092,223.48227272727271
10,October,2025,171.06571428571428,172.96476190476193,169.4947619047619,171.30714285714285,269.2795238095238
11,November,2025,171.98157894736843,172.93421052631578,169.32210526315788,170.65947368421052,248.64263157894737
12,December,2025,165.55545454545455,167.01136363636363,164.09227272727273,165.6381818181818,243.74181818181816
1,January,2026,182.7747619047619,185.30333333333334,180.7595238095238,183.17809523809524,304.79571428571427
2,February,2026,199.818,202.589,197.28900000000002,200.4655,322.94899999999996
3,March,2026,190.61052631578946,193.39263157894737,187.22263157894736,190.2473684210526,382.36315789473684
4,April,2026,203.0145,205.269,200.7405,203.3165,281.4105
5,May,2026,208.95666666666668,210.7,206.67619047619047,208.34761904761905,296.6661904761905
6,June,2026,198.10136363636363,199.38272727272727,195.6381818181818,197.43090909090913,305.5327272727273
7,July,2026,188.5,188.71,184.7,185.17,206.14
