Month_Number,Month,Year,Open,High,Low,Close,Volume
2,February,2024,1446.6980952380952,1470.0338095238094,1427.3100000000002,1439.5538095238096,1.2090476190476191
3,March,2024,1343.5377777777778,1353.4811111111112,1320.0,1328.9111111111113,0.5038888888888889
4,April,2024,1337.541,1351.992,1316.1335000000001,1335.4360000000001,0.6845
5,May,2024,1377.8838095238095,1388.1871428571428,1353.6,1368.432380952381,0.5419047619047619
6,June,2024,1362.0426315789475,1372.4047368421052,1342.3394736842106,1355.5894736842106,0.428421052631579
7,July,2024,1450.9009090909092,1475.9018181818183,1431.3127272727272,1456.2109090909091,1.7590909090909093
8,August,2024,1454.9233333333334,1469.9885714285715,1436.7709523809524,1449.2633333333333,0.5785714285714286
9,September,2024,1485.3661904761905,1502.4666666666667,1459.992857142857,1479.6642857142858,14.564761904761905
10,October,2024,1543.382272727273,1581.6104545454546,1516.2081818181819,1552.1727272727273,3.178636363636364
11,November,2024,1535.7505263157896,1548.9073684210525,1503.3336842105264,1522.602105263158,1.2589473684210528
12,December,2024,1417.5038095238097,1440.7642857142857,1394.912380952381,1417.344761904762,0.7995238095238095
1,January,2025,1280.7004347826087,1299.4139130434783,1258.8478260869565,1274.534347826087,0.5260869565217391
2,February,2025,1158.719,1173.807,1125.2195,1144.051,0.7355
3,March,2025,1003.4047368421052,1018.4468421052633,982.1431578947369,993.6289473684211,1.06
4,April,2025,997.3210526315788,1010.1568421052631,977.7368421052631,993.802105263158,1.0473684210526315
5,May,2025,1008.9680952380952,1024.3428571428572,994.3638095238096,1009.4914285714285,1.0385714285714285
6,June,2025,1104.5566666666666,1125.9538095238095,1089.8461904761905,1109.0214285714287,1.0885714285714285
7,July,2025,1188.5704347826086,1202.0608695652174,1178.688695652174,1190.1260869565217,0.3769565217391304
8,August,2025,1145.1705263157894,1161.2126315789474,1125.6642105263156,1141.6521052631579,0.45789473684210524
9,September,2025,1120.831818181818,1133.209090909091,1107.4636363636364,1118.3227272727272,0.4177272727272727
10,October,2025,1040.252380952381,1052.4285714285713,1025.395238095238,1036.8761904761905,0.4614285714285714
11,November,2025,1195.9684210526316,1236.4289473684212,1181.457894736842,1217.1894736842105,4.934210526315789
12,December,2025,1210.9727272727273,1226.8090909090909,1191.4727272727273,1206.1727272727273,0.5259090909090909
1,January,2026,1153.0857142857142,1174.1095238095238,1132.0380952380951,1151.0190476190478,0.589047619047619
2,February,2026,996.4100000000001,1005.0200000000001,977.36,986.9200000000001,0.915
3,March,2026,804.278947368421,815.9499999999999,784.8315789473684,796.2552631578948,2.1378947368421053
4,April,2026,825.2674999999999,843.75,811.65,829.585,1.168
5,May,2026,950.4476190476191,969.3166666666667,932.5619047619048,957.4809523809523,1.7042857142857142
6,June,2026,993.8454545454545,1012.1886363636364,979.95,995.0386363636363,0.7063636363636363
7,July,2026,1008.4,1056.0,1008.4,1022.9,1.33
