Month_Number,Month,Year,Open,High,Low,Close,Volume
12,December,2024,1254.1438095238095,1268.6609523809525,1236.4357142857143,1249.4066666666668,20.83904761904762
1,January,2025,1254.3230434782608,1279.9982608695652,1231.5447826086956,1255.7404347826086,20.738260869565217
2,February,2025,1362.408,1385.5695,1336.8895,1366.6135,19.056
3,March,2025,1479.34,1496.9636842105265,1455.3363157894737,1476.3942105263156,17.53684210526316
4,April,2025,1519.7105263157894,1542.8384210526317,1481.337894736842,1510.2600000000002,23.724736842105262
5,May,2025,1585.3238095238096,1611.122380952381,1568.9757142857143,1593.1999999999998,12.954761904761906
6,June,2025,1583.1076190476192,1604.3309523809523,1558.9128571428573,1583.8780952380953,22.580000000000002
7,July,2025,1537.785652173913,1551.0482608695652,1514.2113043478262,1532.983043478261,21.63304347826087
8,August,2025,1479.4036842105263,1496.9594736842105,1460.4868421052631,1476.7015789473685,13.685263157894736
9,September,2025,1532.344090909091,1554.8322727272725,1519.6045454545456,1540.1886363636365,14.547272727272729
10,October,2025,1659.9923809523807,1681.59,1641.9399999999998,1662.327619047619,15.362857142857143
11,November,2025,1703.2631578947369,1728.3705263157894,1683.641052631579,1706.014736842105,13.97157894736842
12,December,2025,1698.5436363636363,1719.5822727272725,1674.4254545454546,1697.7086363636363,18.575909090909093
1,January,2026,1701.5090476190478,1719.627619047619,1680.0909523809526,1697.4404761904761,14.654285714285715
2,February,2026,1712.52,1733.4405,1685.4029999999998,1715.8970000000002,17.2525
3,March,2026,1535.957894736842,1554.4684210526316,1499.057894736842,1525.0263157894738,20.28421052631579
4,April,2026,1517.595,1540.95,1495.655,1523.1200000000001,22.552500000000002
5,May,2026,1585.9095238095238,1607.1761904761904,1564.5904761904762,1584.0428571428572,15.166666666666666
6,June,2026,1612.4045454545455,1639.8136363636365,1597.2863636363638,1621.7181818181818,19.22909090909091
7,July,2026,1790.0,1808.9,1776.6,1803.3,6.43
