Month,Year,Open,High,Low,Close,Volume
May,2024,1239.0519047619048,1247.1014285714286,1226.1857142857143,1235.7714285714287,41.361428571428576
May,2025,1562.7128571428573,1578.828095238095,1543.84,1562.7090476190476,25.008571428571432
May,2026,1171.7142857142858,1182.509523809524,1161.8095238095239,1170.5238095238096,30.784285714285716
June,2021,793.764090909091,800.6022727272727,787.9681818181817,793.8086363636364,35.54409090909091
June,2022,848.0154545454545,857.7995454545454,837.2518181818182,846.4668181818182,25.689545454545453
June,2023,1021.7138095238095,1028.2466666666667,1012.1957142857143,1021.5761904761904,18.097619047619048
June,2024,1314.7226315789474,1326.052105263158,1295.4552631578947,1313.5668421052633,40.550000000000004
June,2025,1618.3080952380953,1634.8971428571426,1604.6552380952382,1621.1990476190476,25.231428571428573
June,2026,1142.3227272727272,1153.5363636363636,1126.3090909090909,1139.009090909091,38.04636363636364
July,2021,808.474761904762,818.4166666666666,799.8019047619048,809.0942857142857,46.57857142857143
July,2022,802.5395238095239,810.4971428571428,792.2238095238096,799.9361904761905,41.13285714285715
July,2023,1019.9919047619048,1029.4590476190476,1008.3028571428572,1018.1666666666666,32.96095238095238
July,2024,1442.3168181818182,1460.0422727272728,1429.6954545454546,1447.675909090909,37.04318181818182
July,2025,1538.3008695652172,1547.8708695652174,1521.2878260869566,1529.658695652174,35.711304347826086
July,2026,1070.0,1076.5,1030.0,1034.2,38.2
August,2021,906.3690476190476,919.8642857142858,898.5890476190476,910.6857142857143,52.83190476190477
August,2022,821.24,826.1445,812.8489999999999,819.6184999999999,31.1815
August,2023,1040.8872727272728,1048.2263636363637,1030.7204545454545,1039.9322727272727,25.020000000000003
August,2024,1534.287619047619,1554.8090476190478,1521.8361904761905,1538.195238095238,25.64619047619048
August,2025,1430.7615789473684,1443.8384210526317,1416.9668421052631,1430.3384210526317,32.24315789473684
September,2021,1026.397619047619,1040.9038095238095,1011.0738095238095,1025.7923809523809,48.68714285714286
September,2022,791.1022727272727,799.3754545454544,784.5840909090908,792.1763636363637,30.140454545454546
September,2023,1129.8655,1140.158,1121.162,1132.842,23.5465
September,2024,1663.2661904761906,1678.1004761904762,1644.644761904762,1661.9066666666668,26.74666666666667
September,2025,1399.6272727272726,1409.675,1385.1863636363635,1396.39,26.37818181818182
October,2021,1025.117,1038.676,1004.5424999999999,1018.0930000000001,64.7565
October,2022,854.1173684210526,863.1005263157895,846.9,854.9684210526316,32.16
October,2023,1125.2315,1138.3619999999999,1115.4025,1127.278,25.313
October,2024,1708.8531818181816,1730.9581818181819,1693.1454545454544,1710.7563636363636,26.64636363636364
October,2025,1441.8761904761905,1457.0190476190478,1431.3980952380953,1445.572380952381,23.183809523809526
November,2021,953.5805,963.7795,944.604,953.4889999999999,34.5955
November,2022,942.2414285714285,950.7966666666666,935.7523809523809,944.2523809523809,25.49857142857143
November,2023,1174.483,1182.3690000000001,1165.7815,1173.3925,19.2435
November,2024,1732.472105263158,1751.3026315789473,1713.9142105263156,1730.1057894736844,24.203157894736844
November,2025,1544.5315789473684,1559.2815789473684,1532.0221052631578,1548.8694736842106,25.69421052631579
December,2021,993.1060869565217,1004.1782608695652,983.8852173913044,995.7704347826087,35.44434782608696
December,2022,920.3627272727273,928.0477272727272,911.6904545454545,918.9927272727273,29.703181818181818
December,2023,1276.2525,1291.1664999999998,1263.937,1278.6515,28.616000000000003
December,2024,1797.0552380952379,1818.0228571428572,1782.6714285714286,1802.7042857142858,24.612857142857145
December,2025,1617.5713636363637,1627.7336363636364,1602.0786363636364,1614.6186363636364,20.51863636363636
