Month_Number,Month,Year,Open,High,Low,Close,Volume
2,February,2024,1071.1690476190477,1082.1961904761904,1057.952380952381,1070.7104761904761,94.32714285714285
3,March,2024,1070.7455555555557,1081.6866666666667,1059.6338888888888,1069.7477777777776,97.83166666666666
4,April,2024,1070.587,1084.213,1061.3505,1074.315,135.2555
5,May,2024,1143.1652380952382,1155.7957142857142,1131.95,1143.5590476190475,83.18809523809524
6,June,2024,1213.6147368421052,1229.423157894737,1192.8642105263157,1212.251052631579,133.88473684210527
7,July,2024,1259.390909090909,1271.0213636363637,1244.644090909091,1257.784090909091,111.03363636363638
8,August,2024,1159.8957142857143,1168.182380952381,1150.6904761904761,1158.962380952381,76.28333333333333
9,September,2024,1215.3904761904762,1226.2566666666667,1204.580476190476,1217.557142857143,79.1242857142857
10,October,2024,1175.8613636363636,1188.5845454545454,1160.8,1170.7381818181818,100.4509090909091
11,November,2024,1149.7915789473684,1160.9768421052631,1137.0357894736842,1148.371052631579,87.51631578947368
12,December,2024,1124.2652380952381,1134.6238095238095,1114.0957142857142,1122.99,74.4952380952381
1,January,2025,1018.7660869565217,1028.93,1006.196956521739,1017.0252173913044,124.66217391304347
2,February,2025,1003.7175,1015.07,995.825,1007.5745000000001,69.978
3,March,2025,1045.6889473684212,1056.9536842105263,1036.832105263158,1048.3668421052632,61.75421052631579
4,April,2025,1131.937894736842,1150.7226315789474,1121.8210526315788,1138.905789473684,88.5578947368421
5,May,2025,1192.0719047619048,1201.7295238095237,1180.8995238095238,1189.7933333333333,56.67047619047619
6,June,2025,1208.780476190476,1220.4085714285716,1198.3142857142857,1208.462380952381,60.29857142857143
7,July,2025,1135.845652173913,1143.7195652173912,1125.2260869565218,1133.3391304347826,91.30217391304348
8,August,2025,1070.2421052631578,1076.8315789473684,1062.8684210526317,1068.2947368421053,53.61736842105263
9,September,2025,1102.4818181818182,1112.9954545454545,1095.4727272727273,1105.8272727272727,69.87681818181818
10,October,2025,1206.7285714285713,1219.7666666666667,1197.0857142857142,1208.838095238095,78.58809523809524
11,November,2025,1249.7105263157894,1260.4894736842105,1242.1421052631579,1251.4947368421053,52.992105263157896
12,December,2025,1255.7136363636364,1264.5727272727272,1246.3772727272726,1254.709090909091,38.51681818181818
1,January,2026,1294.847619047619,1310.1904761904761,1281.709523809524,1295.790476190476,77.68476190476191
2,February,2026,1363.3200000000002,1373.385,1347.335,1358.52,56.241499999999995
3,March,2026,1253.1157894736843,1267.0684210526315,1234.636842105263,1249.363157894737,82.82842105263158
4,April,2026,1309.46,1328.95,1296.9450000000002,1316.595,75.9155
5,May,2026,1270.9142857142858,1283.442857142857,1259.9333333333332,1272.1809523809522,63.6552380952381
6,June,2026,1325.4227272727273,1340.2227272727273,1315.8545454545454,1328.3090909090909,70.62454545454545
7,July,2026,1345.7,1377.7,1345.7,1368.7,31.88
