Month_Number,Month,Year,Open,High,Low,Close,Volume
6,June,2024,1185.1457894736843,1199.0431578947369,1173.5015789473684,1190.078947368421,31.959473684210526
7,July,2024,1317.2127272727273,1331.536818181818,1304.0195454545456,1319.5963636363635,20.395454545454545
8,August,2024,1376.1466666666668,1388.2780952380951,1365.9176190476192,1377.0761904761905,16.963809523809523
9,September,2024,1333.4704761904763,1339.8266666666666,1318.8109523809524,1327.5980952380953,20.387142857142855
10,October,2024,1320.6195454545455,1327.8127272727272,1301.8390909090908,1312.3586363636364,15.84818181818182
11,November,2024,1234.2347368421051,1248.0015789473684,1212.4431578947367,1230.3857894736843,18.026842105263157
12,December,2024,1273.4204761904762,1289.4790476190476,1261.1495238095238,1279.7719047619048,26.63190476190476
1,January,2025,1298.5530434782609,1309.8169565217393,1280.4191304347826,1291.3682608695653,21.019130434782607
2,February,2025,1188.49,1197.4485,1171.366,1183.509,25.1815
3,March,2025,1140.8152631578948,1149.9147368421054,1126.014736842105,1140.6347368421054,18.053684210526313
4,April,2025,1145.0694736842106,1162.558947368421,1126.6494736842105,1146.0057894736842,29.302105263157895
5,May,2025,1198.92,1214.2661904761906,1187.5252380952381,1202.3847619047617,18.809047619047618
6,June,2025,1307.019523809524,1319.597142857143,1293.9780952380952,1307.73,16.642380952380954
7,July,2025,1270.4452173913044,1280.1426086956521,1258.3226086956522,1269.6395652173912,14.604347826086958
8,August,2025,1240.9473684210527,1252.8947368421052,1228.284210526316,1241.9157894736843,15.369473684210526
9,September,2025,1285.2545454545455,1296.7181818181818,1272.7681818181818,1283.831818181818,14.197727272727274
10,October,2025,1254.6333333333332,1264.6333333333332,1241.3238095238096,1253.3904761904762,22.975238095238097
11,November,2025,1229.6526315789474,1237.942105263158,1220.7894736842106,1230.3473684210526,16.056842105263158
12,December,2025,1272.1727272727273,1279.8227272727272,1261.909090909091,1271.8454545454545,13.725
1,January,2026,1216.904761904762,1226.8095238095239,1203.3666666666668,1212.5857142857142,19.153333333333332
2,February,2026,1270.51,1282.135,1256.24,1270.295,14.030000000000001
3,March,2026,1287.5368421052633,1305.1526315789474,1272.621052631579,1290.5473684210526,17.605263157894736
4,April,2026,1247.205,1269.375,1229.475,1252.3600000000001,31.606
5,May,2026,1307.7619047619048,1323.5428571428572,1295.0142857142857,1307.814285714286,24.767142857142858
6,June,2026,1294.8227272727272,1308.2681818181818,1283.581818181818,1293.6272727272726,16.901363636363637
7,July,2026,1351.0,1362.7,1330.0,1339.9,14.23
