Month_Number,Month,Year,Open,High,Low,Close,Volume
9,September,2023,1021.942,1029.8975,1009.7695,1018.3280000000001,6.3545
10,October,2023,971.9285,978.2365,959.6325,965.7774999999999,6.5009999999999994
11,November,2023,923.2180000000001,929.2665000000001,917.558,922.7695,5.4525
12,December,2023,982.8555,997.2795,970.5335000000001,983.713,16.6255
1,January,2024,1040.0461904761905,1051.5242857142857,1023.6590476190477,1034.5695238095238,9.526190476190477
2,February,2024,939.2166666666666,947.3219047619046,925.7509523809524,933.6785714285714,10.774285714285714
3,March,2024,1049.6716666666666,1086.9388888888889,1023.0922222222222,1059.4044444444444,75.72277777777778
4,April,2024,1071.483,1091.1889999999999,1056.8,1069.557,26.186500000000002
5,May,2024,1035.6271428571429,1049.77,1021.397619047619,1032.8628571428571,11.081428571428571
6,June,2024,1058.2515789473684,1074.4052631578948,1038.0389473684208,1058.6047368421052,19.30736842105263
7,July,2024,1050.8631818181818,1061.277272727273,1038.295909090909,1049.3063636363638,11.495454545454546
8,August,2024,1034.5847619047618,1046.6323809523808,1022.3090476190476,1032.1733333333334,7.4523809523809526
9,September,2024,1028.7090476190476,1039.040476190476,1015.920476190476,1026.7738095238096,9.774285714285714
10,October,2024,1089.5359090909092,1116.4536363636364,1064.2463636363636,1086.8999999999999,38.004090909090905
11,November,2024,1069.6484210526316,1082.231052631579,1053.9436842105263,1065.473157894737,6.484736842105263
12,December,2024,1060.2209523809524,1072.2190476190476,1044.8423809523808,1056.5728571428572,7.279047619047619
1,January,2025,959.3613043478261,969.71,943.6204347826088,954.2239130434783,10.150434782608697
2,February,2025,862.847,869.052,843.598,853.116,8.7785
3,March,2025,799.098947368421,808.3942105263158,791.2326315789473,800.9968421052632,7.742105263157894
4,April,2025,818.4747368421052,828.2105263157895,806.3789473684211,816.6257894736842,6.9105263157894745
5,May,2025,831.44,842.1880952380952,822.417619047619,832.8133333333334,8.384761904761906
6,June,2025,908.772380952381,919.7204761904762,900.3480952380953,910.942380952381,8.07857142857143
7,July,2025,928.4791304347826,939.8473913043478,917.6665217391305,929.3978260869566,11.506521739130434
8,August,2025,935.0468421052632,941.9131578947367,924.0752631578947,931.0489473684211,4.088421052631579
9,September,2025,943.0709090909091,954.3581818181818,932.59,940.9113636363636,7.089090909090908
10,October,2025,899.4714285714286,907.0966666666666,889.8595238095238,894.9161904761905,4.842857142857143
11,November,2025,826.4736842105264,832.3078947368422,814.921052631579,821.5315789473684,3.8647368421052635
12,December,2025,756.7363636363636,762.3640909090908,748.7659090909091,753.6113636363636,3.1181818181818177
1,January,2026,735.9052380952381,743.7904761904762,724.1895238095237,733.117619047619,4.1938095238095245
2,February,2026,701.077,708.5285,691.8605,698.6020000000001,4.8905
3,March,2026,653.8157894736842,660.8757894736842,642.8136842105264,649.7231578947368,5.220526315789473
4,April,2026,684.299,708.12,672.6875,689.9975000000001,36.4785
5,May,2026,761.8638095238096,775.0219047619048,751.4538095238096,758.9738095238096,12.43904761904762
6,June,2026,731.1436363636363,740.8790909090909,719.5877272727273,726.9359090909091,9.727727272727272
7,July,2026,717.0,726.7,683.0,686.55,16.79
